,municipio,sub_category,keyword,latitude,longitude,name
815,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",4.8853895,-75.62530079999999,gasolinera
816,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.0780822,-75.52032299999999,gasolinera
817,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.2128983,-75.6407042,gasolinera
818,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",4.9833658,-75.8145715,gasolinera
819,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.0709664,-75.64039640000001,gasolinera
820,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",4.9862036,-75.60647759999999,gasolinera
821,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",4.937965699999999,-75.7368655,gasolinera
822,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.0433564,-75.517561,gasolinera
823,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.043267999999999,-75.5175031,gasolinera
824,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.1582308,-75.7685687,gasolinera
825,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.226784299999999,-75.78757519999999,gasolinera
826,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.050820700000001,-75.50641430000002,gasolinera
827,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.2128079,-75.6410154,gasolinera
828,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.0752102,-75.51848389999999,gasolinera
829,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",4.9378817,-75.7370708,gasolinera
830,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",4.9870979,-75.6060135,gasolinera
831,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.0480284,-75.505369,gasolinera
832,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.065442399999999,-75.5116517,gasolinera
833,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.0741383,-75.5189352,gasolinera
834,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.1624113,-75.5198294,gasolinera
835,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.055796,-75.4829038,gasolinera
836,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.0711974,-75.50239359999999,gasolinera
837,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.066015699999999,-75.5068154,gasolinera
838,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.078265099999999,-75.520563,gasolinera
839,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.0591285,-75.48339,gasolinera
840,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.0514337,-75.48220909999999,gasolinera
841,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",4.9867279,-75.606555,gasolinera
842,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.066800199999999,-75.5106734,gasolinera
843,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.063642199999999,-75.496543,gasolinera
844,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.063566499999999,-75.49645249999999,gasolinera
845,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",4.9380301,-75.7353224,gasolinera
846,PALESTINA,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",5.094727199999999,-75.53924549999999,gasolinera
847,PALESTINA,Naturaleza y Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",4.8714511,-75.707049,senderismo
848,PALESTINA,Naturaleza & Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",4.8714511,-75.707049,senderismo
849,PALESTINA,Naturaleza y Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",5.0643151,-75.4816139,senderismo
850,PALESTINA,Naturaleza & Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",5.0643151,-75.4816139,senderismo
851,PALESTINA,Naturaleza y Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",5.0019,-75.7853861,senderismo
852,PALESTINA,Naturaleza & Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",5.0019,-75.7853861,senderismo
853,PALESTINA,Naturaleza y Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",4.8763552,-75.5383653,senderismo
854,PALESTINA,Naturaleza & Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",4.8763552,-75.5383653,senderismo
855,PALESTINA,Naturaleza y Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",5.1832383,-75.51564359999999,senderismo
856,PALESTINA,Naturaleza & Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",5.1832383,-75.51564359999999,senderismo
857,PALESTINA,Naturaleza y Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",5.0701679,-75.80008839999999,senderismo
858,PALESTINA,Naturaleza & Montaña,"""senderismo"", ""mirador"", ""parque natural"", ""reserva natural"", ""ciclomontañismo"", ""barranquismo"", ""camping"", ""caminata ecológica"", ""ecoaldea"", ""avistamiento de aves"", ""avistamiento de flora""",5.0701679,-75.80008839999999,senderismo
859,PALESTINA,Caficultura,"""tour finca cafetera"", ""experiencia de café"", ""taller de barismo"", ""cata de café"", ""tour de café""",4.901008399999999,-75.6188846,tour finca cafetera
860,PALESTINA,Caficultura,"""tour finca cafetera"", ""experiencia de café"", ""taller de barismo"", ""cata de café"", ""tour de café""",5.0427336,-75.5431165,tour finca cafetera
861,PALESTINA,Caficultura,"""tour finca cafetera"", ""experiencia de café"", ""taller de barismo"", ""cata de café"", ""tour de café""",5.0572333,-75.48551189999999,tour finca cafetera
862,PALESTINA,Caficultura,"""tour finca cafetera"", ""experiencia de café"", ""taller de barismo"", ""cata de café"", ""tour de café""",5.0811104,-75.5492077,tour finca cafetera
863,PALESTINA,Caficultura,"""tour finca cafetera"", ""experiencia de café"", ""taller de barismo"", ""cata de café"", ""tour de café""",4.9041689,-75.62091629999999,tour finca cafetera
864,PALESTINA,Artesanías y oficios,"""cerámica artesanal"", ""taller de alfarería"", ""tejeduría"", ""taller de cerámica""",5.0501187,-75.4844201,cerámica artesanal
865,PALESTINA,Artesanías y oficios,"""cerámica artesanal"", ""taller de alfarería"", ""tejeduría"", ""taller de cerámica""",5.0501187,-75.4844201,cerámica artesanal
866,PALESTINA,Artesanías y oficios,"""cerámica artesanal"", ""taller de alfarería"", ""tejeduría"", ""taller de cerámica""",5.0649693,-75.50123219999999,cerámica artesanal
867,PALESTINA,Artesanías y oficios,"""cerámica artesanal"", ""taller de alfarería"", ""tejeduría"", ""taller de cerámica""",5.0649693,-75.50123219999999,cerámica artesanal
868,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",4.901008399999999,-75.6188846,agroturismo
869,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",4.901008399999999,-75.6188846,agroturismo
870,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",4.901008399999999,-75.6188846,agroturismo
871,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0929045,-75.59610409999999,agroturismo
872,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0929045,-75.59610409999999,agroturismo
873,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0929045,-75.59610409999999,agroturismo
874,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0266533,-75.56350549999999,agroturismo
875,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0266533,-75.56350549999999,agroturismo
876,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0266533,-75.56350549999999,agroturismo
877,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0424181,-75.5443305,agroturismo
878,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0424181,-75.5443305,agroturismo
879,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0424181,-75.5443305,agroturismo
880,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.059686000000001,-75.58768429999999,agroturismo
881,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.059686000000001,-75.58768429999999,agroturismo
882,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.059686000000001,-75.58768429999999,agroturismo
883,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0412946,-75.56307939999999,agroturismo
884,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0412946,-75.56307939999999,agroturismo
885,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0412946,-75.56307939999999,agroturismo
886,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0608105,-75.5326809,agroturismo
887,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0608105,-75.5326809,agroturismo
888,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.0608105,-75.5326809,agroturismo
889,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",4.8981391,-75.593439,agroturismo
890,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",4.8981391,-75.593439,agroturismo
891,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",4.8981391,-75.593439,agroturismo
892,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",4.9581627,-75.5209174,agroturismo
893,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",4.9581627,-75.5209174,agroturismo
894,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",4.9581627,-75.5209174,agroturismo
895,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.1973889,-75.7886086,agroturismo
896,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.1973889,-75.7886086,agroturismo
897,PALESTINA,Agroturismo,"""agroturismo"", ""turismo agrícola"", ""tour en finca""",5.1973889,-75.7886086,agroturismo
898,PALESTINA,Cultura y Comunidad,"""centro histórico"", ""mercado artesanal"", ""museo local"", ""tour cultural"", ""taller de artesanías""",5.067069,-75.5191112,centro histórico
899,PALESTINA,Cultura y Comunidad,"""centro histórico"", ""mercado artesanal"", ""museo local"", ""tour cultural"", ""taller de artesanías""",5.0617513,-75.490195,centro histórico
900,PALESTINA,Cultura y Comunidad,"""centro histórico"", ""mercado artesanal"", ""museo local"", ""tour cultural"", ""taller de artesanías""",5.062982499999999,-75.5107726,centro histórico
901,PALESTINA,Cultura y Comunidad,"""centro histórico"", ""mercado artesanal"", ""museo local"", ""tour cultural"", ""taller de artesanías""",5.0653024,-75.5223314,centro histórico
902,PALESTINA,Cultura y Comunidad,"""centro histórico"", ""mercado artesanal"", ""museo local"", ""tour cultural"", ""taller de artesanías""",5.0673425,-75.5105243,centro histórico
903,PALESTINA,Cultura y Comunidad,"""centro histórico"", ""mercado artesanal"", ""museo local"", ""tour cultural"", ""taller de artesanías""",5.0682405,-75.51042249999999,centro histórico
904,PALESTINA,Cultura y Comunidad,"""centro histórico"", ""mercado artesanal"", ""museo local"", ""tour cultural"", ""taller de artesanías""",4.984702899999999,-75.607188,centro histórico
905,VILLAMARÍA,Turismo Termal y Balnearios,"""aguas termales"", ""aguas mineromedicinales"", ""piscinas de agua natural"", ""fuentes termales"", ""manantial termal"", ""piscina termal"", ""centro termal"", ""aguas medicinales"", ""baños termales""",4.9328973,-75.2897687,aguas termales
906,VILLAMARÍA,Turismo Termal y Balnearios,"""aguas termales"", ""aguas mineromedicinales"", ""piscinas de agua natural"", ""fuentes termales"", ""manantial termal"", ""piscina termal"", ""centro termal"", ""aguas medicinales"", ""baños termales""",4.8423874,-75.5530768,aguas termales
907,VILLAMARÍA,Turismo Termal y Balnearios,"""aguas termales"", ""aguas mineromedicinales"", ""piscinas de agua natural"", ""fuentes termales"", ""manantial termal"", ""piscina termal"", ""centro termal"", ""aguas medicinales"", ""baños termales""",4.842543399999999,-75.5528404,aguas termales
908,VILLAMARÍA,Turismo Termal y Balnearios,"""aguas termales"", ""aguas mineromedicinales"", ""piscinas de agua natural"", ""fuentes termales"", ""manantial termal"", ""piscina termal"", ""centro termal"", ""aguas medicinales"", ""baños termales""",5.020762299999999,-75.4368435,aguas termales
909,VILLAMARÍA,Turismo Termal y Balnearios,"""aguas termales"", ""aguas mineromedicinales"", ""piscinas de agua natural"", ""fuentes termales"", ""manantial termal"", ""piscina termal"", ""centro termal"", ""aguas medicinales"", ""baños termales""",5.0102503,-75.43945599999999,aguas termales
910,VILLAMARÍA,Turismo Termal y Balnearios,"""aguas termales"", ""aguas mineromedicinales"", ""piscinas de agua natural"", ""fuentes termales"", ""manantial termal"", ""piscina termal"", ""centro termal"", ""aguas medicinales"", ""baños termales""",4.8319943,-75.5497658,aguas termales
911,VILLAMARÍA,Turismo Termal y Balnearios,"""aguas termales"", ""aguas mineromedicinales"", ""piscinas de agua natural"", ""fuentes termales"", ""manantial termal"", ""piscina termal"", ""centro termal"", ""aguas medicinales"", ""baños termales""",4.971600599999999,-75.3854558,aguas termales
912,VILLAMARÍA,Alojamiento,"""hotel"", ""hostal"", ""cabaña"", ""eco lodge"", ""glamping"", ""finca turística"", ""finca hotel""",4.8900803,-75.6113155,hotel
913,VILLAMARÍA,Alojamiento,"""hotel"", ""hostal"", ""cabaña"", ""eco lodge"", ""glamping"", ""finca turística"", ""finca hotel""",5.095193099999999,-75.59748030000002,hotel
914,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0317278,-75.4643868,restaurante
915,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0648678,-75.5117696,restaurante
916,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",4.9924764,-75.5764423,restaurante
917,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.069310499999999,-75.51113819999999,restaurante
918,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.032366,-75.430916,restaurante
919,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.059862499999999,-75.54945900000001,restaurante
920,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.043588499999999,-75.52007619999999,restaurante
921,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0434551,-75.511111,restaurante
922,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0093529,-75.4382531,restaurante
923,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",4.9555957,-75.4957264,restaurante
924,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0295793,-75.47835239999999,restaurante
925,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.069836899999999,-75.516106,restaurante
926,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0315063,-75.471445,restaurante
927,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0502805,-75.4834199,restaurante
928,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0505556,-75.4808192,restaurante
929,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0670236,-75.5209771,restaurante
930,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0192024,-75.4373815,restaurante
931,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0468706,-75.5152832,restaurante
932,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0449115,-75.5157761,restaurante
933,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0635614,-75.4975369,restaurante
934,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0460201,-75.5138794,restaurante
935,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0643765,-75.4972094,restaurante
936,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.025689,-75.3689273,restaurante
937,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0401113,-75.51131099999999,restaurante
938,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0190267,-75.4372597,restaurante
939,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0318,-75.4658786,restaurante
940,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0611817,-75.48362259999999,restaurante
941,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0165561,-75.4370591,restaurante
942,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.059911899999999,-75.47436569999999,restaurante
943,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.039880699999999,-75.50927829999999,restaurante
944,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0557135,-75.4854871,restaurante
945,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0833948,-75.5256177,restaurante
946,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0169453,-75.4369691,restaurante
947,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0327263,-75.4652212,restaurante
948,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0661686,-75.4750789,restaurante
949,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0604895,-75.4796662,restaurante
950,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0433717,-75.49967509999999,restaurante
951,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0649831,-75.5013109,restaurante
952,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0088062,-75.4386608,restaurante
953,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0682446,-75.5233957,restaurante
954,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0484638,-75.51028509999999,restaurante
955,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.067607499999999,-75.5124089,restaurante
956,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0440931,-75.5185868,restaurante
957,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.047406,-75.51376069999999,restaurante
958,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0464151,-75.5135378,restaurante
959,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.043948599999999,-75.516694,restaurante
960,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0664064,-75.5212561,restaurante
961,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0665995,-75.4975521,restaurante
962,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",4.9866419,-75.6173943,restaurante
963,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0548696,-75.4929208,restaurante
964,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.045299099999999,-75.512922,restaurante
965,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0572208,-75.4854928,restaurante
966,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0416378,-75.5046139,restaurante
967,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0409522,-75.4894753,restaurante
968,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0653406,-75.50172409999999,restaurante
969,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0318531,-75.4661098,restaurante
970,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.048824499999999,-75.5063617,restaurante
971,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0357316,-75.485698,restaurante
972,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0427829,-75.5186797,restaurante
973,VILLAMARÍA,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",5.0668203,-75.5222525,restaurante
974,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.0688753,-75.5233535,operador turístico
975,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.0905471,-75.5455851,operador turístico
976,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.0594301,-75.4851561,operador turístico
977,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.031194900000001,-75.45948659999999,operador turístico
978,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.093109699999999,-75.5320351,operador turístico
979,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.052541,-75.5251713,operador turístico
980,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.0466963,-75.519635,operador turístico
981,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.0479596,-75.5130258,operador turístico
982,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.0458824,-75.51337219999999,operador turístico
983,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.0685756,-75.50418760000001,operador turístico
984,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.0657142,-75.49701689999999,operador turístico
985,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.068562200000001,-75.5155718,operador turístico
986,VILLAMARÍA,Agencias de viaje y guías,"""operador turístico"", ""agencia de viajes"", ""guía turístico"", ""tour operador"", ""excursiones""",5.0337868,-75.45778589999999,operador turístico
